RouteName,Direction,Sequence,StopName
103路,下行,21,新港路四平路
103路,下行,22,四平路临平北路
103路,下行,23,溧阳路宝安路
103路,下行,24,甜爱路山阴路
103路,下行,25,天通庵路同心路
1040路,下行,1,森林村委
1040路,下行,2,森林2组
1040路,下行,3,中横港路华洲路
1040路,下行,4,新营中心卫生室
1040路,下行,5,灵通路中横港路
1040路,下行,6,营前村委
1040路,下行,7,灵通路川南奉公路
1040路,下行,8,川南奉公路新东路
1040路,下行,9,川南奉公路华洲路
1040路,下行,10,川南奉公路森塘路
1040路,下行,11,森塘路川南奉公路
1040路,下行,12,森林7组
1040路,下行,13,森林村委
1041路,上行,1,卫亭路百熙路
1041路,上行,2,卫亭路南祝路
1041路,上行,3,祝西村委
1041路,上行,4,祝西村11组
1041路,上行,5,祝西村文化活动中心
1041路,上行,6,祝西村15组
1041路,上行,7,祝惠路祝景路
1041路,上行,8,星光村1组
1041路,上行,9,六灶港桥
1041路,下行,1,卫亭路百熙路
1041路,下行,2,卫亭路南祝路
1041路,下行,3,祝西村委
1041路,下行,4,祝西村11组
1041路,下行,5,祝西村文化活动中心
1041路,下行,6,祝西村15组
1041路,下行,7,祝惠路祝景路
1041路,下行,8,星光村1组
1041路,下行,9,六灶港桥
1042路,下行,1,莲安西路成山路
1042路,下行,2,莲安东路莲中路（西向东）
1042路,下行,3,莲溪路北中路（南向北）
1042路,下行,4,北中路莲溪路
1042路,下行,5,北中路沪南路
1042路,下行,6,沪南路高科西路
1042路,下行,7,沪南路芳华路
1042路,下行,8,连波路龙汇路
1042路,下行,9,白杨路龙通路
1042路,下行,10,白杨路芳草路
1042路,下行,11,白杨路高科西路
1042路,下行,12,莲溪路莲园路
1042路,下行,13,莲溪路北中路（北向南）
1042路,下行,14,莲安东路莲中路（东向西）
1042路,下行,15,莲安西路成山路
1047路,上行,1,界龙大道界龙一路
1047路,下行,1,界龙大道界龙一路
1047路,下行,2,界龙一路栏学路
1047路,下行,3,栏学路乐丰路
1048路,下行,1,南码头路世博大道
1048路,下行,2,世博村路沂南路
1048路,下行,3,世博村路华丰路
1048路,下行,4,华丰路临沂路
1048路,下行,5,高科西路东明路
1048路,下行,6,雪野路沂南路
1048路,下行,7,南码头路世博大道
1049路,上行,1,雪野路沂南路
1049路,上行,2,雪野路华丰路
1049路,上行,3,浦东南路上南路
1049路,上行,4,国展路周家渡路
1049路,上行,5,长清北路国展路
1049路,上行,6,长清北路枢纽站
1049路,下行,1,雪野路沂南路
1049路,下行,2,世博村路沂南路
1049路,下行,3,世博村路华丰路
1049路,下行,4,雪野路华丰路
1049路,下行,5,浦东南路高科西路（上海长途东站）
1049路,下行,6,浦东南路上南路
1049路,下行,7,上南路国展路
1049路,下行,8,博成路周家渡路
1049路,下行,9,长清北路枢纽站
104路,上行,1,龙华
104路,上行,2,上海游泳馆
104路,上行,3,中山南二路宛平南路
104路,上行,4,中山南二路东安路
104路,上行,5,小木桥路中山南二路
104路,上行,6,小木桥路斜土路
104路,上行,7,肇嘉浜路大木桥路
104路,上行,8,陕西南路永嘉路
104路,上行,9,陕西南路淮海中路
104路,上行,10,陕西南路延安中路
104路,上行,11,陕西北路南京西路
104路,上行,12,陕西北路北京西路
104路,上行,13,新闸路江宁路
104路,上行,14,新闸路泰兴路
104路,上行,15,恒丰路汉中路
104路,上行,16,上海火车站（南广场）
104路,下行,1,龙华
104路,下行,2,天钥桥路中山南二路
104路,下行,3,中山南二路东安路
104路,下行,4,中山南二路船厂路
104路,下行,5,大木桥路中山南二路
104路,下行,6,大木桥路斜土路
104路,下行,7,肇嘉浜路大木桥路
104路,下行,8,瑞金医院
104路,下行,9,瑞金一路淮海中路
104路,下行,10,石门一路延安中路
104路,下行,11,石门二路山海关路
104路,下行,12,恒丰路汉中路
104路,下行,13,上海火车站（南广场）
1050路,上行,1,秀沿西路康颂路
1050路,上行,2,东明路秀沿西路
1050路,上行,3,东明路泰环路
1050路,上行,4,东明路永泰路
1050路,上行,5,尚博路东明路
1050路,上行,6,尚博路云台路
1050路,上行,7,云台路尚博路
1050路,上行,8,华夏西路云台路
1050路,上行,9,华夏西路东明路
1050路,上行,10,华夏西路杨高南路
1050路,下行,1,秀沿西路康颂路
1050路,下行,2,东明路秀沿西路
1050路,下行,3,东明路永泰路
1050路,下行,4,尚博路东明路
1050路,下行,5,尚博路云台路
1050路,下行,6,云台路尚博路
1050路,下行,7,华夏西路云台路
1050路,下行,8,华夏西路杨高南路
1051路,上行,1,御霞路御衡路
1051路,上行,2,御衡路御秀路
1051路,上行,3,御云路御秀路
1051路,上行,4,御水路京浦路
1051路,上行,5,御桥路御山路
1051路,上行,6,御北路沪南路
1051路,上行,7,御北路康杉路
1051路,上行,8,康意路御北路
1051路,下行,1,御霞路御衡路
1051路,下行,2,御衡路御秀路
1051路,下行,3,御云路御秀路
1051路,下行,4,御水路京浦路
1051路,下行,5,御桥路御青路
1051路,下行,6,御北路沪南路
1051路,下行,7,御北路康杉路
1051路,下行,8,御桥路康安路
1051路,下行,9,康意路御北路
1054路,下行,1,华戴路川环南路
1054路,下行,2,川环南路川沙路
1054路,下行,3,川环南路保健路
1054路,下行,4,川环南路川黄路
1054路,下行,5,川环南路曙光路
1054路,下行,6,华川路太平村
1054路,下行,7,延康路营洪路
1054路,下行,8,华川路凌空路
1054路,下行,9,川环南路曙光路
1054路,下行,10,川环南路川黄路
1054路,下行,11,川环南路保健路
1054路,下行,12,川环南路川沙路
1054路,下行,13,华戴路川环南路
1056路,上行,1,华川路凌空路
1056路,上行,2,华川路太平村
1056路,上行,3,川环南路曙光路
1056路,上行,4,川环南路保健路
1056路,上行,5,川环南路川沙路
1056路,上行,6,川环南路川沙路
1056路,上行,7,川环南路妙境路
1056路,上行,8,川环南路界龙一路
1056路,上行,9,华夏二路润川路
1056路,上行,10,华夏二路川周公路
1056路,上行,11,界龙大道腾飞路
1056路,上行,12,界龙一路界龙村
1056路,下行,1,华川路凌空路
1056路,下行,2,华川路太平村
1056路,下行,3,川环南路曙光路
1056路,下行,4,川环南路保健路
1056路,下行,5,川环南路川沙路
1056路,下行,6,川环南路川沙路
1056路,下行,7,川环南路妙境路
1056路,下行,8,川环南路界龙一路
1056路,下行,9,华夏二路润川路
1056路,下行,10,华夏二路川周公路
1056路,下行,11,界龙大道腾飞路
1056路,下行,12,界龙一路界龙村
1058路,上行,1,金粤路锦绣东路
1058路,上行,2,金粤路金葵路
1058路,上行,3,金葵路张东路
1058路,上行,4,张东路翠柏路
1058路,上行,5,浦东新区党校
1058路,上行,6,张东路龙东大道
1058路,上行,7,丹桂路金秋路
1058路,上行,8,丹桂路申江路
1058路,上行,9,丹桂路广兰路
1058路,上行,10,广兰路祖冲之路
1058路,上行,11,祖冲之路广兰路
1058路,下行,1,金粤路锦绣东路
1058路,下行,2,金粤路金葵路
1058路,下行,3,金葵路张东路
1058路,下行,4,张东路翠柏路
1058路,下行,5,浦东新区党校
1058路,下行,6,张东路龙东大道
1058路,下行,7,丹桂路金秋路
1058路,下行,8,祖冲之路广兰路
105路,上行,1,中山北路中潭路
105路,上行,2,中潭路远景路
105路,上行,3,昌化路澳门路
105路,上行,4,长寿路江宁路
105路,上行,5,长寿路常德路
105路,上行,6,长寿路叶家宅路
105路,上行,7,武宁新村
105路,上行,8,武宁路中宁路
105路,上行,9,曹杨八村
105路,上行,10,真如西村
105路,上行,11,北石路大渡河路
105路,上行,12,北石路铜川路
105路,上行,13,铜川路真北路
105路,上行,14,铜川路真光路
105路,上行,15,铜川路高陵路
105路,上行,16,铜川路双河路
105路,上行,17,双河路金鼎路
105路,上行,18,真建新村
105路,上行,19,桃浦路靖边路
105路,上行,20,定边路桃浦路
105路,下行,1,中山北路中潭路
105路,下行,2,中潭路远景路
105路,下行,3,昌化路澳门路
105路,下行,4,长寿路西康路
105路,下行,5,长寿路胶州路
105路,下行,6,长寿路武宁路
105路,下行,7,武宁新村
105路,下行,8,武宁路中宁路
105路,下行,9,曹杨八村
105路,下行,10,真如西村
105路,下行,11,大渡河路北石路
105路,下行,12,铜川路北石路
105路,下行,13,铜川路真北路
105路,下行,14,铜川路真光路
105路,下行,15,铜川路高陵路
105路,下行,16,铜川路双河路
105路,下行,17,双河路金鼎路
105路,下行,18,真建新村
105路,下行,19,桃浦路靖边路
105路,下行,20,定边路桃浦路
1061路,上行,1,塘北路塘北村
1061路,上行,2,塘北路塘北3组
1061路,上行,3,书文路塘北2组
1061路,上行,4,石家港路塘北18组
1061路,上行,5,石家港路塘北19组
1061路,上行,6,老芦公路临港护理院
1061路,上行,7,老芦公路书塘路（书院）
1061路,上行,8,老芦公路新书路
1061路,上行,9,老芦公路洋溢港
1061路,上行,10,老芦公路石北
1061路,上行,11,书谐路洋溢村19组
1061路,上行,12,书谐路书院老村委
1061路,上行,13,怡发路书谐路
1061路,上行,14,书孝路洋溢村委
1061路,下行,1,塘北路塘北村
1061路,下行,2,塘北路塘北3组
1061路,下行,3,书文路塘北2组
1061路,下行,4,石家港路塘北18组
1061路,下行,5,石家港路塘北19组
1061路,下行,6,老芦公路临港护理院
1061路,下行,7,老芦公路书塘路（书院）
1061路,下行,8,老芦公路新书路
1061路,下行,9,老芦公路洋溢港
1061路,下行,10,老芦公路石北
1061路,下行,11,书谐路洋溢村19组
1061路,下行,12,书谐路书院老村委
1061路,下行,13,怡发路书谐路
1061路,下行,14,书孝路洋溢村委
1062路,上行,1,大团镇
1062路,上行,2,永春东路永春北路
1062路,上行,3,永春东路南团公路
1062路,上行,4,黒木港桥
1062路,上行,5,大泥公路川南奉公路
1062路,上行,6,万金路川南奉公路
1062路,上行,7,万金路
1062路,上行,8,万金路团金路
1062路,上行,9,金石村委会
1062路,下行,1,大团镇
1062路,下行,2,南芦公路永春南路
1062路,下行,3,南团公路南芦公路
1062路,下行,4,南团公路永宁东路
1062路,下行,5,大泥公路南团公路
1062路,下行,6,黒木港桥
1062路,下行,7,大泥公路川南奉公路
1062路,下行,8,万金路川南奉公路
1062路,下行,9,万金路
1062路,下行,10,万金路团金路
1062路,下行,11,金石村委会
1063路,上行,1,新欣路新府路
1063路,上行,2,新欣路老芦公路
1063路,上行,3,老芦公路新鹏路
1063路,上行,4,丽正路船山街
1063路,上行,5,船山街丽正路
1063路,上行,6,船山街东大公路
1063路,上行,7,东大公路白龙港桥
1063路,上行,8,东大公路四灶村
1063路,上行,9,三三公路两港大道
1063路,上行,10,三三公路塘下路
1063路,上行,11,三三公路振东路
1063路,上行,12,东海农场
1063路,下行,1,新欣路新府路
1063路,下行,2,新欣路老芦公路
1063路,下行,3,老芦公路新鹏路
1063路,下行,4,丽正路船山街
1063路,下行,5,船山街丽正路
1063路,下行,6,船山街东大公路
1063路,下行,7,东大公路白龙港桥
1063路,下行,8,东大公路四灶村
1063路,下行,9,三三公路两港大道
1063路,下行,10,三三公路塘下路
1063路,下行,11,三三公路振东路
1063路,下行,12,东海农场
1064路,上行,1,老书院社区
1064路,上行,2,书院
1064路,上行,3,新书路芸香路
1064路,上行,4,李雪老村委
1064路,上行,5,李雪村
1064路,上行,6,李雪6组
1064路,上行,7,李雪10组
1064路,上行,8,新书路雪南路
1064路,上行,9,新东电灌站
1064路,上行,10,雪南路书院港路
1064路,上行,11,启新
1064路,上行,12,石西老村委
1064路,上行,13,路南村委会
1064路,上行,14,书院地铁站
1064路,下行,1,老书院社区
1064路,下行,2,书院
1064路,下行,3,新书路芸香路
1064路,下行,4,李雪老村委
1064路,下行,5,李雪村
1064路,下行,6,李雪6组
1064路,下行,7,李雪10组
1064路,下行,8,新书路雪南路
1064路,下行,9,新东电灌站
1064路,下行,10,雪南路书院港路
1064路,下行,11,启新
1064路,下行,12,石西老村委
1064路,下行,13,路南村委会
1064路,下行,14,书院地铁站
1065路,下行,1,卫亭路百熙路
1065路,下行,2,卫亭路南祝路
1065路,下行,3,行前桥
1065路,下行,4,盐北路南祝路
1065路,下行,5,立新9组
1065路,下行,6,浦红西路祝惠路
1065路,下行,7,立新敬老院
1065路,下行,8,浦红西路大川公路
1065路,下行,9,大川公路浦红西路
1065路,下行,10,会龙村
1065路,下行,11,大川公路卫亭路
1065路,下行,12,卫民村机口
1065路,下行,13,卫民村村委
1065路,下行,14,卫民村6组
1065路,下行,15,卫民村卫生室
1065路,下行,16,卫亭路南祝路
1065路,下行,17,卫亭路百熙路
1066路,上行,1,鹤沙航城公交枢纽站
1066路,上行,2,鹤雷路鹤永路
1066路,上行,3,鹤恒路鹤沙路
1066路,上行,4,鹤驰路鹤韵路
1066路,上行,5,鹤驰路鹤沙路
1066路,上行,6,鹤沙路航瑞路
1066路,上行,7,周东南路申嘉湖高速
1066路,上行,8,瑞和路周东南路
1066路,上行,9,瑞和路瑞浦路
1066路,上行,10,瑞浦路瑞安路
1066路,上行,11,瑞浦路沈梅东路
1066路,上行,12,沪南公路沈梅路
1066路,下行,1,鹤沙航城公交枢纽站
1066路,下行,2,罗山南路鹤雷路
1066路,下行,3,鹤涟路航春路
1066路,下行,4,鹤雷路鹤永路
1066路,下行,5,鹤恒路鹤沙路
1066路,下行,6,鹤驰路鹤韵路
1066路,下行,7,鹤驰路鹤沙路
1066路,下行,8,鹤沙路航瑞路
1066路,下行,9,周东南路申嘉湖高速
1066路,下行,10,瑞和路周东南路
1066路,下行,11,瑞和路瑞浦路
1066路,下行,12,瑞浦路瑞安路
1066路,下行,13,瑞浦路沈梅东路
1066路,下行,14,沈梅东路康沈路
1066路,下行,15,沪南公路沈梅路
1068路,上行,1,笋心路陶家港路
1068路,上行,2,笋心路
1068路,上行,3,笋心路新环西路
1068路,上行,4,新环西路笋心路
1068路,上行,5,新环西路新环南路
1068路,上行,6,新环南路新奉公路
1068路,上行,7,新奉公路石笋街
1068路,上行,8,新奉公路牌楼西路
1068路,上行,9,新奉公路沪南公路
1068路,上行,10,新环西路沪南公路
1068路,上行,11,新环西路新环北路
1068路,上行,12,新环北路康新公路
1068路,上行,13,康新公路新环北路
1068路,上行,14,康新公路新卫路
1068路,上行,15,康新公路航三路
1068路,上行,16,航三路康新公路
1068路,上行,17,新场地铁站
1068路,下行,1,笋心路陶家港路
1068路,下行,2,笋心路
1068路,下行,3,笋心路新环西路
1068路,下行,4,新环西路笋心路
1068路,下行,5,新环西路新环南路
1068路,下行,6,新环南路新奉公路
1068路,下行,7,新奉公路石笋街
1068路,下行,8,新奉公路牌楼西路
1068路,下行,9,沪南公路康新公路
1068路,下行,10,新环西路沪南公路
1068路,下行,11,新环西路新环北路
1068路,下行,12,新环北路康新公路
1068路,下行,13,康新公路新环北路
1068路,下行,14,康新公路新卫路
1068路,下行,15,康新公路航三路
1068路,下行,16,航三路康新公路
1068路,下行,17,新场地铁站
1069路,上行,1,听潮南路宣黄公路
1069路,上行,2,听潮南路汇成路
1069路,上行,3,听潮南路惠园路
1069路,上行,4,迎薰路听潮南路
1069路,上行,5,大川公路沪南公路
1069路,上行,6,沪南公路园中路
1069路,上行,7,沪南公路南六公路
1069路,上行,8,南六公路
1069路,上行,9,南六公路人民西路
1069路,下行,1,听潮南路宣黄公路
1069路,下行,2,听潮南路汇成路
1069路,下行,3,听潮南路惠园路
1069路,下行,4,听潮南路迎薰路
